time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,cloud_cover,precipitation,us_aqi,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,month,hour
2025-08-09 13:00:00,39.1,37,10.0,987.5,11,0.0,127,38.6,133.2,240.0,1.8,7.2,118.0,184.0,8,13
2025-08-09 14:00:00,39.6,36,10.1,986.8,21,0.0,127,39.3,137.8,233.0,1.9,6.6,119.0,192.0,8,14
2025-08-09 15:00:00,39.7,35,10.6,985.9,21,0.0,127,39.0,137.8,234.0,1.8,5.7,118.0,193.0,8,15
2025-08-09 16:00:00,39.1,37,12.4,985.3,38,0.0,128,38.3,134.1,242.0,2.0,4.6,114.0,186.0,8,16
2025-08-09 17:00:00,38.1,40,12.8,985.0,29,0.0,128,31.9,115.7,252.0,3.5,4.2,104.0,164.0,8,17
2025-08-09 18:00:00,37.1,41,12.3,986.1,100,0.0,128,35.7,98.7,265.0,9.0,4.2,90.0,145.0,8,18
2025-08-09 19:00:00,36.0,44,10.6,985.9,100,0.0,128,44.4,97.6,281.0,16.9,4.2,71.0,118.0,8,19
2025-08-09 20:00:00,35.0,49,10.3,986.1,98,0.0,129,56.0,108.3,298.0,25.3,4.7,53.0,100.0,8,20
2025-08-09 21:00:00,34.3,52,8.3,986.2,100,0.0,130,71.9,127.6,319.0,34.2,6.0,39.0,98.0,8,21
2025-08-09 22:00:00,33.7,53,7.0,986.5,100,0.0,131,92.0,150.4,341.0,43.6,7.8,27.0,104.0,8,22
2025-08-09 23:00:00,33.4,54,6.1,986.7,40,0.0,134,106.9,163.9,350.0,51.1,9.1,17.0,109.0,8,23
2025-08-10 00:00:00,32.8,55,6.9,986.8,4,0.0,137,105.9,159.3,334.0,56.3,9.5,11.0,111.0,8,0
2025-08-10 01:00:00,32.0,58,8.5,986.4,1,0.0,138,110.1,165.8,305.0,59.7,9.5,7.0,113.0,8,1
2025-08-10 02:00:00,31.3,62,9.1,986.4,1,0.0,139,119.7,177.9,284.0,59.7,9.2,7.0,111.0,8,2
2025-08-10 03:00:00,31.1,62,9.2,986.1,4,0.0,143,128.1,187.7,278.0,55.0,8.6,9.0,104.0,8,3
2025-08-10 04:00:00,30.9,62,10.5,986.1,0,0.0,150,114.6,165.8,280.0,47.1,7.8,14.0,94.0,8,4
2025-08-10 05:00:00,30.5,62,10.7,986.3,0,0.0,152,37.6,65.7,288.0,12.8,4.0,44.0,53.0,8,5
2025-08-10 06:00:00,31.0,61,11.1,986.0,14,0.0,152,29.7,44.6,309.0,11.5,4.0,50.0,39.0,8,6
2025-08-10 07:00:00,31.7,58,8.8,986.3,0,0.0,153,27.5,34.2,336.0,9.7,4.1,59.0,21.0,8,7
2025-08-10 08:00:00,33.2,53,11.1,986.7,0,0.0,153,27.6,33.9,344.0,7.8,4.5,70.0,12.0,8,8
2025-08-10 09:00:00,34.9,49,13.2,987.0,0,0.0,153,26.7,39.0,315.0,5.9,5.9,86.0,22.0,8,9
2025-08-10 10:00:00,36.4,44,14.8,987.2,0,0.0,153,27.3,49.5,266.0,4.0,7.6,105.0,42.0,8,10
2025-08-10 11:00:00,37.6,41,15.2,987.3,0,0.0,153,27.9,59.3,229.0,2.6,8.5,118.0,61.0,8,11
2025-08-10 12:00:00,38.5,38,14.7,986.8,1,0.0,152,27.1,61.7,216.0,1.8,7.6,120.0,76.0,8,12
2025-08-10 13:00:00,39.2,36,15.3,986.0,2,0.0,152,26.3,66.6,215.0,1.6,5.8,116.0,91.0,8,13
2025-08-10 14:00:00,39.3,35,15.0,985.1,4,0.0,152,28.5,80.3,217.0,1.7,4.4,111.0,100.0,8,14
2025-08-10 15:00:00,39.4,35,14.2,984.1,3,0.0,151,29.3,85.9,221.0,1.8,3.8,109.0,103.0,8,15
2025-08-10 16:00:00,39.2,35,13.7,983.2,3,0.0,151,29.5,85.4,229.0,2.2,3.6,106.0,100.0,8,16
2025-08-10 17:00:00,38.5,36,13.4,982.6,6,0.0,151,26.4,76.4,240.0,3.7,4.2,103.0,97.0,8,17
2025-08-10 18:00:00,37.3,38,13.7,983.6,3,0.0,151,31.7,71.0,255.0,9.7,4.3,89.0,85.0,8,18
2025-08-10 19:00:00,36.3,42,11.0,983.9,1,0.0,151,42.3,76.6,274.0,18.0,4.6,70.0,69.0,8,19
2025-08-10 20:00:00,35.5,45,9.4,984.2,9,0.0,151,50.4,81.0,291.0,24.9,5.0,54.0,58.0,8,20
2025-08-10 21:00:00,35.0,47,8.9,985.0,5,0.0,150,57.0,87.5,308.0,29.0,5.9,44.0,56.0,8,21
2025-08-10 22:00:00,34.5,48,9.1,985.3,3,0.0,150,64.3,96.6,323.0,31.7,7.0,38.0,59.0,8,22
2025-08-10 23:00:00,34.0,48,9.2,985.3,3,0.0,147,69.2,101.5,328.0,33.7,7.7,33.0,61.0,8,23
2025-08-11 00:00:00,33.6,47,9.8,985.1,1,0.0,143,69.8,101.3,315.0,35.8,7.8,28.0,59.0,8,0
2025-08-11 01:00:00,33.1,47,11.3,984.9,0,0.0,139,72.9,103.8,291.0,37.2,7.5,25.0,56.0,8,1
2025-08-11 02:00:00,32.6,49,13.6,984.7,1,0.0,135,72.9,100.4,268.0,35.5,7.2,25.0,51.0,8,2
2025-08-11 03:00:00,32.3,49,14.1,984.5,1,0.0,130,58.1,78.9,246.0,28.2,6.9,31.0,41.0,8,3
2025-08-11 04:00:00,32.0,50,13.9,984.6,0,0.0,123,41.3,57.2,225.0,17.9,6.4,41.0,29.0,8,4
2025-08-11 05:00:00,31.7,51,14.1,984.9,20,0.0,116,21.1,21.3,217.0,6.2,4.4,59.0,0.0,8,5
2025-08-11 06:00:00,32.1,55,14.2,984.4,12,0.0,114,21.5,22.6,234.0,6.3,4.3,61.0,2.0,8,6
2025-08-11 07:00:00,32.3,55,13.0,984.9,4,0.0,113,23.6,27.7,264.0,6.4,4.2,65.0,6.0,8,7
2025-08-11 08:00:00,33.2,54,15.8,985.2,0,0.0,113,25.4,34.5,283.0,6.1,4.5,72.0,17.0,8,8
2025-08-11 09:00:00,34.6,51,16.3,985.5,2,0.0,112,26.2,44.9,279.0,5.0,5.7,84.0,41.0,8,9
2025-08-11 10:00:00,36.1,47,16.4,985.2,53,0.0,112,27.8,60.3,264.0,3.5,7.3,99.0,71.0,8,10
2025-08-11 11:00:00,37.3,44,16.8,985.1,39,0.0,112,30.4,78.5,249.0,2.4,8.1,110.0,92.0,8,11
2025-08-11 12:00:00,38.2,41,16.9,984.5,73,0.0,113,31.7,87.1,236.0,1.8,7.6,113.0,98.0,8,12
2025-08-11 13:00:00,38.9,39,16.7,983.6,51,0.0,113,30.4,83.1,224.0,1.5,6.3,112.0,95.0,8,13
2025-08-11 14:00:00,39.2,38,17.3,982.6,48,0.0,114,28.0,74.3,216.0,1.8,5.2,109.0,89.0,8,14
2025-08-11 15:00:00,39.1,38,17.5,981.9,85,0.0,113,25.8,65.9,215.0,2.6,4.4,104.0,78.0,8,15
2025-08-11 16:00:00,38.7,38,17.5,981.3,62,0.0,113,24.0,57.0,219.0,3.9,3.6,97.0,64.0,8,16
2025-08-11 17:00:00,38.1,40,17.5,980.9,100,0.0,113,21.0,47.4,225.0,4.0,3.2,97.0,52.0,8,17
2025-08-11 18:00:00,37.3,41,17.1,981.5,100,0.0,112,23.4,42.1,234.0,7.4,3.6,87.0,43.0,8,18
2025-08-11 19:00:00,36.2,44,14.6,981.9,100,0.0,111,27.9,41.4,245.0,12.1,4.2,73.0,31.0,8,19
2025-08-11 20:00:00,35.7,46,13.6,982.4,100,0.0,110,31.1,41.7,253.0,15.4,4.7,62.0,21.0,8,20
2025-08-11 21:00:00,35.3,47,14.9,982.4,100,0.0,108,33.3,42.3,258.0,16.3,5.0,56.0,16.0,8,21
2025-08-11 22:00:00,35.0,47,15.0,982.4,99,0.0,105,34.6,42.8,259.0,15.9,5.1,54.0,15.0,8,22
2025-08-11 23:00:00,34.7,48,14.8,982.5,26,0.0,102,33.4,41.9,253.0,14.6,5.0,53.0,16.0,8,23
2025-08-12 00:00:00,33.8,51,14.8,982.6,97,0.0,99,30.2,40.4,232.0,12.0,4.5,54.0,22.0,8,0
2025-08-12 01:00:00,33.4,51,16.8,982.0,96,0.0,96,27.0,42.3,203.0,8.6,3.8,57.0,31.0,8,1
2025-08-12 02:00:00,33.1,51,17.0,981.7,69,0.0,92,24.4,43.7,186.0,5.9,3.2,61.0,37.0,8,2
2025-08-12 03:00:00,32.5,52,16.7,981.7,93,0.0,88,22.7,39.3,190.0,4.6,2.8,66.0,35.0,8,3
2025-08-12 04:00:00,32.0,55,16.2,982.1,100,0.0,85,22.1,34.7,204.0,4.0,2.6,71.0,29.0,8,4
2025-08-12 05:00:00,31.6,56,15.9,982.0,100,0.0,84,22.8,44.6,222.0,3.9,3.3,77.0,42.0,8,5
2025-08-12 06:00:00,31.5,60,17.2,982.3,100,0.0,84,22.8,41.1,245.0,4.5,3.6,72.0,38.0,8,6
2025-08-12 07:00:00,31.5,60,17.1,983.2,100,0.0,84,24.2,41.2,270.0,5.4,3.9,67.0,33.0,8,7
2025-08-12 08:00:00,31.9,59,17.4,983.7,100,0.0,84,24.9,41.6,281.0,5.7,4.3,65.0,32.0,8,8
2025-08-12 09:00:00,32.7,56,17.3,984.3,100,0.0,84,24.1,45.2,267.0,4.9,4.6,72.0,37.0,8,9
2025-08-12 10:00:00,32.5,57,17.1,984.7,100,0.0,84,24.4,49.7,240.0,3.6,5.0,83.0,46.0,8,10
2025-08-12 11:00:00,34.4,51,16.8,984.3,89,0.0,84,24.6,53.8,217.0,2.6,5.1,91.0,56.0,8,11
2025-08-12 12:00:00,35.9,46,16.5,983.9,100,0.0,83,25.4,60.3,204.0,2.3,5.0,93.0,66.0,8,12
2025-08-12 13:00:00,36.7,44,16.8,983.1,100,0.0,83,27.3,68.9,196.0,2.3,4.7,91.0,77.0,8,13
2025-08-12 14:00:00,37.2,42,15.3,982.5,100,0.0,83,29.5,76.6,193.0,2.5,4.4,89.0,89.0,8,14
2025-08-12 15:00:00,37.3,42,14.6,981.9,100,0.0,83,31.9,85.7,198.0,2.3,4.0,88.0,103.0,8,15
2025-08-12 16:00:00,37.0,43,14.4,981.0,100,0.0,83,34.6,94.5,208.0,2.3,3.6,86.0,118.0,8,16
2025-08-12 17:00:00,36.4,45,13.9,980.7,99,0.0,84,35.0,89.2,217.0,4.3,1.7,79.0,105.0,8,17
2025-08-12 18:00:00,35.1,48,15.0,981.9,100,0.0,85,39.6,90.1,224.0,7.9,2.5,72.0,98.0,8,18
2025-08-12 19:00:00,34.3,50,12.6,982.0,100,0.0,86,46.7,90.6,230.0,13.0,3.6,61.0,89.0,8,19
2025-08-12 20:00:00,33.9,52,9.8,982.4,100,0.0,88,51.3,95.0,237.0,17.2,4.5,52.0,84.0,8,20
2025-08-12 21:00:00,33.5,53,10.2,982.9,100,0.0,89,54.6,102.0,249.0,19.8,5.1,45.0,87.0,8,21
2025-08-12 22:00:00,33.3,53,10.4,983.1,99,0.0,91,60.1,111.8,261.0,21.5,5.5,40.0,95.0,8,22
2025-08-12 23:00:00,33.0,54,9.3,983.1,100,0.0,93,63.8,119.0,267.0,21.9,5.6,37.0,106.0,8,23
2025-08-13 00:00:00,32.7,55,9.2,983.1,100,0.0,95,61.5,117.8,259.0,20.5,5.0,36.0,121.0,8,0
2025-08-13 01:00:00,32.3,56,9.5,982.8,100,0.0,98,57.4,120.1,244.0,17.7,4.1,38.0,139.0,8,1
2025-08-13 02:00:00,32.0,57,8.8,982.4,100,0.0,100,54.9,132.7,232.0,15.2,3.3,39.0,150.0,8,2
2025-08-13 03:00:00,31.7,57,8.7,982.1,100,0.0,104,54.1,152.3,224.0,13.2,2.9,38.0,154.0,8,3
2025-08-13 04:00:00,31.6,58,8.3,982.2,100,0.0,107,52.2,151.8,218.0,11.3,2.8,38.0,151.0,8,4
2025-08-13 05:00:00,31.1,59,8.8,982.2,100,0.0,110,27.5,41.3,221.0,6.6,3.0,54.0,25.0,8,5
2025-08-13 06:00:00,31.8,58,9.7,982.6,100,0.0,110,24.3,30.6,242.0,7.4,3.1,55.0,19.0,8,6
2025-08-13 07:00:00,32.0,57,9.6,983.3,100,0.0,111,25.1,30.6,272.0,8.3,3.3,57.0,12.0,8,7
2025-08-13 08:00:00,33.0,53,10.3,983.5,100,0.0,111,26.4,32.7,288.0,8.4,3.7,63.0,12.0,8,8
2025-08-13 09:00:00,34.3,49,10.9,984.1,64,0.0,111,23.6,34.5,278.0,6.8,4.6,78.0,24.0,8,9
2025-08-13 10:00:00,35.7,45,10.6,984.1,64,0.0,111,23.4,42.5,254.0,4.2,5.8,97.0,43.0,8,10
2025-08-13 11:00:00,37.0,42,10.5,983.8,61,0.0,111,24.6,55.6,233.0,2.3,6.3,111.0,59.0,8,11
2025-08-13 12:00:00,38.1,39,10.9,983.1,90,0.0,111,25.7,63.8,218.0,1.5,5.6,115.0,69.0,8,12
2025-08-13 13:00:00,38.7,37,12.4,982.3,9,0.0,111,25.2,65.0,206.0,1.4,4.3,113.0,77.0,8,13
2025-08-13 14:00:00,39.0,37,13.9,981.5,31,0.0,111,25.0,68.5,199.0,1.6,3.2,109.0,83.0,8,14
2025-08-13 15:00:00,38.7,38,14.8,980.8,27,0.0,110,24.7,72.9,202.0,1.6,2.4,106.0,87.0,8,15
2025-08-13 16:00:00,38.3,38,13.1,980.5,54,0.0,109,25.0,75.2,210.0,2.1,1.8,101.0,89.0,8,16
2025-08-13 17:00:00,37.9,38,13.5,980.2,23,0.0,108,28.5,92.9,219.0,3.7,1.5,93.0,126.0,8,17
2025-08-13 18:00:00,36.9,39,13.2,981.7,3,0.0,108,35.3,85.7,226.0,12.2,2.5,80.0,117.0,8,18
2025-08-13 19:00:00,35.9,42,9.2,982.1,95,0.0,107,50.2,98.0,232.0,24.3,3.9,61.0,104.0,8,19
2025-08-13 20:00:00,35.6,43,8.0,982.6,100,0.0,108,67.8,117.3,243.0,36.1,5.5,44.0,95.0,8,20
2025-08-13 21:00:00,35.5,43,7.1,983.3,97,0.0,109,83.4,135.0,263.0,47.1,7.4,30.0,94.0,8,21
2025-08-13 22:00:00,35.1,44,8.2,983.9,99,0.0,112,102.2,154.6,286.0,57.9,9.5,17.0,97.0,8,22
2025-08-13 23:00:00,34.6,46,6.0,984.2,97,0.0,117,119.7,174.2,299.0,66.1,11.0,8.0,103.0,8,23
2025-08-14 00:00:00,34.2,47,4.5,984.1,100,0.0,122,129.0,186.7,290.0,71.3,11.7,3.0,114.0,8,0
2025-08-14 01:00:00,33.9,48,5.0,983.8,100,0.0,130,134.1,197.9,271.0,73.9,11.8,1.0,127.0,8,1
2025-08-14 02:00:00,33.6,49,5.1,983.8,100,0.0,137,141.1,210.5,263.0,72.6,11.4,2.0,132.0,8,2
2025-08-14 03:00:00,33.2,51,6.1,983.9,95,0.0,146,145.8,216.5,278.0,65.5,10.4,4.0,118.0,8,3
2025-08-14 04:00:00,32.6,52,7.8,984.2,44,0.0,152,126.7,186.3,303.0,54.5,8.9,9.0,95.0,8,4
2025-08-14 05:00:00,31.9,55,8.7,984.4,100,0.0,154,49.0,97.3,326.0,18.9,4.8,29.0,93.0,8,5
2025-08-14 06:00:00,32.3,59,8.2,984.3,100,0.0,155,45.2,136.4,348.0,16.1,4.4,32.0,108.0,8,6
2025-08-14 07:00:00,32.9,57,8.2,984.9,100,0.0,155,44.2,137.4,367.0,12.2,3.9,37.0,127.0,8,7
2025-08-14 08:00:00,34.3,50,10.3,985.3,100,0.0,156,41.1,109.2,364.0,8.9,3.6,45.0,132.0,8,8
2025-08-14 09:00:00,35.5,45,11.9,985.9,100,0.0,156,38.6,90.8,316.0,6.9,3.8,58.0,106.0,8,9
2025-08-14 10:00:00,36.7,42,13.0,985.9,100,0.0,157,35.7,72.4,246.0,5.5,4.3,73.0,67.0,8,10
2025-08-14 11:00:00,37.4,40,14.2,985.9,100,0.0,157,32.0,57.4,199.0,4.4,4.4,84.0,46.0,8,11
2025-08-14 12:00:00,36.8,41,16.1,985.9,100,0.4,157,28.3,57.0,196.0,3.4,3.9,87.0,66.0,8,12
2025-08-14 13:00:00,36.8,43,13.0,985.5,100,0.1,157,30.3,88.9,216.0,2.7,3.0,87.0,105.0,8,13
2025-08-14 14:00:00,35.5,46,14.7,984.8,100,0.0,157,30.5,98.0,239.0,2.7,2.3,85.0,131.0,8,14
2025-08-14 15:00:00,35.7,46,13.0,984.3,100,0.0,158,28.2,89.6,261.0,3.3,1.8,84.0,128.0,8,15
2025-08-14 16:00:00,34.9,50,11.9,984.0,100,0.0,158,28.0,85.9,286.0,4.5,1.4,83.0,112.0,8,16
2025-08-14 17:00:00,34.2,54,10.4,983.6,100,0.0,158,34.3,92.2,307.0,7.5,1.7,70.0,112.0,8,17
2025-08-14 18:00:00,34.6,48,12.7,985.3,100,0.0,158,39.1,91.3,321.0,11.2,1.9,62.0,118.0,8,18
2025-08-14 19:00:00,33.9,50,9.6,985.0,100,0.0,158,49.1,100.4,332.0,16.1,2.3,51.0,125.0,8,19
2025-08-14 20:00:00,33.5,53,8.5,985.5,100,0.0,158,57.0,124.3,338.0,18.8,3.0,46.0,128.0,8,20
2025-08-14 21:00:00,32.0,65,11.8,986.3,100,0.0,158,59.1,135.0,346.0,17.1,4.1,51.0,124.0,8,21
2025-08-14 22:00:00,31.4,68,12.1,986.8,100,0.0,157,54.5,122.5,350.0,13.2,5.6,62.0,116.0,8,22
2025-08-14 23:00:00,31.0,67,13.4,987.0,100,0.1,156,48.2,103.8,335.0,10.3,7.4,69.0,105.0,8,23
2025-08-15 00:00:00,30.7,68,12.5,986.5,100,0.0,153,43.0,86.4,279.0,9.7,9.9,70.0,89.0,8,0
2025-08-15 01:00:00,30.3,70,11.3,986.3,100,0.0,151,40.9,75.9,204.0,10.2,12.7,68.0,71.0,8,1
2025-08-15 02:00:00,30.1,71,7.5,986.2,100,0.0,144,40.2,70.1,156.0,11.0,14.8,64.0,57.0,8,2
2025-08-15 03:00:00,29.9,72,5.4,986.1,97,0.0,133,40.3,66.8,148.0,12.0,15.7,58.0,50.0,8,3
2025-08-15 04:00:00,29.8,72,5.3,986.2,100,0.0,122,41.0,65.7,168.0,13.4,15.9,51.0,48.0,8,4
2025-08-15 05:00:00,29.8,73,6.9,986.3,100,0.0,113,41.9,71.5,223.0,14.2,12.5,43.0,57.0,8,5
2025-08-15 06:00:00,30.6,72,8.0,986.0,100,0.0,112,43.0,72.9,349.0,15.8,11.7,39.0,57.0,8,6
2025-08-15 07:00:00,30.7,73,7.9,986.3,100,0.0,112,45.6,74.5,511.0,17.9,10.5,33.0,58.0,8,7
2025-08-15 08:00:00,31.6,68,8.0,986.5,100,0.0,112,47.7,78.0,605.0,18.0,9.2,36.0,58.0,8,8
2025-08-15 09:00:00,32.4,64,7.9,986.4,100,0.0,113,45.9,82.4,573.0,14.2,7.8,54.0,57.0,8,9
2025-08-15 10:00:00,33.8,57,6.9,986.6,99,0.0,114,41.3,75.7,474.0,8.4,6.2,81.0,55.0,8,10
2025-08-15 11:00:00,34.7,52,5.7,986.3,99,0.0,114,33.8,62.4,386.0,4.0,5.0,101.0,56.0,8,11
2025-08-15 12:00:00,35.9,47,5.8,985.8,86,0.0,115,28.5,62.4,334.0,2.3,4.3,109.0,63.0,8,12
2025-08-15 13:00:00,37.3,42,5.3,985.0,76,0.0,115,27.8,68.0,293.0,1.9,3.9,110.0,74.0,8,13
2025-08-15 14:00:00,38.7,38,6.7,983.6,68,0.0,114,28.0,71.0,264.0,1.9,3.5,109.0,82.0,8,14
2025-08-15 15:00:00,39.1,37,8.2,982.5,87,0.0,114,27.8,73.6,250.0,1.5,3.0,107.0,88.0,8,15
2025-08-15 16:00:00,38.2,39,9.0,981.7,92,0.0,114,28.1,76.1,247.0,1.5,2.7,103.0,92.0,8,16
2025-08-15 17:00:00,37.7,40,11.1,981.5,93,0.0,114,30.6,67.3,249.0,3.9,1.6,93.0,71.0,8,17
2025-08-15 18:00:00,36.7,42,9.9,982.7,100,0.0,114,35.6,63.3,250.0,8.3,2.0,84.0,60.0,8,18
2025-08-15 19:00:00,35.4,48,11.3,982.6,94,0.0,113,44.6,65.7,256.0,14.4,2.5,71.0,45.0,8,19
2025-08-15 20:00:00,34.1,55,9.8,983.5,95,0.0,113,52.3,69.8,273.0,18.3,3.1,63.0,34.0,8,20
2025-08-15 21:00:00,33.6,57,9.7,984.0,73,0.0,112,54.7,70.3,312.0,18.1,3.6,64.0,30.0,8,21
2025-08-15 22:00:00,32.8,63,9.9,984.2,100,0.0,112,55.2,70.5,362.0,15.8,4.2,69.0,31.0,8,22
2025-08-15 23:00:00,32.5,64,7.4,984.2,100,0.0,112,54.7,71.2,403.0,13.9,4.6,72.0,32.0,8,23
2025-08-16 00:00:00,32.4,64,6.8,984.2,100,0.0,113,52.3,69.8,420.0,13.3,4.9,70.0,33.0,8,0
2025-08-16 01:00:00,32.1,65,6.5,983.9,100,0.0,114,49.8,68.7,428.0,13.0,5.2,67.0,36.0,8,1
2025-08-16 02:00:00,31.7,67,6.5,983.6,95,0.0,114,47.8,68.2,451.0,13.1,5.4,63.0,39.0,8,2
2025-08-16 03:00:00,31.3,68,7.9,983.5,99,0.0,115,46.8,69.4,514.0,13.6,5.5,58.0,43.0,8,3
2025-08-16 04:00:00,31.1,69,8.6,983.7,100,0.0,116,46.6,71.2,592.0,14.5,5.6,52.0,48.0,8,4
2025-08-16 05:00:00,31.0,69,7.6,984.0,99,0.0,116,50.3,64.0,629.0,16.0,5.6,47.0,27.0,8,5
2025-08-16 06:00:00,31.9,70,8.7,983.4,98,0.0,117,50.2,63.1,592.0,16.6,6.0,48.0,26.0,8,6
2025-08-16 07:00:00,32.3,66,8.4,984.2,16,0.0,118,52.2,64.7,515.0,17.3,6.5,51.0,26.0,8,7
2025-08-16 08:00:00,33.7,58,8.8,984.4,26,0.0,119,52.9,67.3,439.0,16.4,7.1,62.0,28.0,8,8
2025-08-16 09:00:00,35.5,51,7.5,984.6,78,0.0,119,48.8,66.8,373.0,12.5,8.1,90.0,34.0,8,9
2025-08-16 10:00:00,36.8,46,7.1,984.6,96,0.0,120,42.5,59.5,309.0,7.0,9.2,126.0,43.0,8,10
2025-08-16 11:00:00,37.5,44,8.5,984.1,77,0.0,120,37.5,63.1,262.0,2.9,9.6,151.0,50.0,8,11
2025-08-16 12:00:00,38.4,42,7.8,983.7,18,0.0,120,36.1,68.0,242.0,1.5,8.6,153.0,56.0,8,12
2025-08-16 13:00:00,39.0,39,8.5,983.0,24,0.0,121,36.3,68.9,240.0,1.6,6.7,144.0,60.0,8,13
2025-08-16 14:00:00,38.8,39,11.1,982.2,59,0.0,122,36.1,67.5,246.0,1.9,5.3,135.0,62.0,8,14
2025-08-16 15:00:00,36.3,48,7.6,981.7,81,0.5,123,35.6,65.7,261.0,1.8,4.6,132.0,61.0,8,15
2025-08-16 16:00:00,37.7,44,3.9,980.7,30,0.0,123,35.0,63.6,286.0,2.0,4.3,129.0,58.0,8,16
2025-08-16 17:00:00,37.7,44,4.7,980.5,46,0.0,124,38.3,68.5,307.0,4.1,3.0,110.0,59.0,8,17
2025-08-16 18:00:00,38.0,40,7.5,981.2,45,0.0,125,43.8,65.7,319.0,8.3,3.3,98.0,51.0,8,18
2025-08-16 19:00:00,36.9,44,9.0,981.5,9,0.0,126,50.4,68.9,329.0,14.1,3.8,81.0,39.0,8,19
2025-08-16 20:00:00,35.9,49,8.3,982.1,4,0.0,126,55.1,71.7,345.0,17.9,4.2,70.0,33.0,8,20
2025-08-16 21:00:00,35.2,53,8.7,982.6,2,0.0,127,56.9,73.8,374.0,17.8,4.5,69.0,37.0,8,21
2025-08-16 22:00:00,34.6,58,8.6,982.9,1,0.0,127,57.0,78.2,409.0,15.7,4.7,74.0,46.0,8,22
2025-08-16 23:00:00,34.1,60,8.0,983.2,1,0.0,127,56.1,83.8,440.0,13.8,5.2,78.0,54.0,8,23
2025-08-17 00:00:00,33.6,62,6.4,983.2,0,0.0,127,52.9,86.6,465.0,12.7,6.0,81.0,59.0,8,0
2025-08-17 01:00:00,33.2,63,4.7,983.3,0,0.0,127,49.8,85.7,485.0,11.7,7.0,83.0,64.0,8,1
2025-08-17 02:00:00,32.8,64,4.9,983.3,3,0.0,127,47.0,82.2,500.0,11.4,7.9,82.0,68.0,8,2
2025-08-17 03:00:00,32.4,64,4.8,983.3,4,0.0,127,44.8,80.3,501.0,12.1,8.5,74.0,72.0,8,3
2025-08-17 04:00:00,31.9,65,5.8,983.4,1,0.0,127,43.5,82.2,496.0,13.4,9.0,63.0,76.0,8,4
2025-08-17 05:00:00,31.4,66,8.0,983.8,1,0.0,127,62.4,97.8,507.0,19.1,7.2,43.0,69.0,8,5
2025-08-17 06:00:00,32.1,72,8.9,983.0,100,0.0,128,68.5,99.0,568.0,18.2,7.4,48.0,61.0,8,6
2025-08-17 07:00:00,32.4,69,7.1,983.0,100,0.0,130,70.1,93.6,646.0,16.9,7.7,56.0,49.0,8,7
2025-08-17 08:00:00,34.1,61,7.7,983.5,89,0.0,132,62.6,84.8,663.0,14.8,8.0,71.0,43.0,8,8
2025-08-17 09:00:00,36.5,50,8.5,984.3,97,0.0,133,57.0,75.0,557.0,11.3,8.7,101.0,45.0,8,9
2025-08-17 10:00:00,38.4,40,7.9,984.5,83,0.0,134,54.1,73.1,391.0,7.1,9.4,138.0,51.0,8,10
2025-08-17 11:00:00,39.6,37,8.3,984.2,94,0.0,135,50.9,82.2,269.0,3.9,9.5,163.0,62.0,8,11
2025-08-17 12:00:00,39.7,37,10.1,983.9,27,0.0,136,47.3,97.1,241.0,2.4,8.2,167.0,79.0,8,12
2025-08-17 13:00:00,40.0,37,6.7,983.1,17,0.0,137,44.8,102.0,259.0,2.0,6.3,160.0,100.0,8,13
2025-08-17 14:00:00,40.4,36,7.8,982.4,19,0.0,138,42.8,100.8,279.0,2.0,4.7,152.0,115.0,8,14
2025-08-17 15:00:00,40.1,37,9.3,981.6,46,0.0,139,40.6,98.3,290.0,2.2,4.0,146.0,121.0,8,15
2025-08-17 16:00:00,39.3,39,4.3,981.5,55,0.0,140,40.5,100.1,303.0,2.8,3.7,138.0,122.0,8,16
2025-08-17 17:00:00,38.9,40,6.4,981.2,100,0.0,140,53.4,102.4,318.0,7.4,5.2,105.0,96.0,8,17
2025-08-17 18:00:00,38.8,38,13.2,982.2,65,0.0,142,54.7,88.2,332.0,10.0,7.2,100.0,83.0,8,18
2025-08-17 19:00:00,36.7,47,15.3,982.9,91,0.0,143,57.3,85.4,346.0,13.7,9.8,93.0,64.0,8,19
2025-08-17 20:00:00,35.6,52,14.1,983.6,84,0.0,144,58.8,83.8,364.0,16.4,11.5,86.0,49.0,8,20
2025-08-17 21:00:00,34.8,55,14.3,984.4,87,0.0,144,58.1,81.5,390.0,17.1,11.2,80.0,40.0,8,21
2025-08-17 22:00:00,34.3,59,12.8,985.3,37,0.0,144,57.6,78.2,420.0,16.8,9.8,74.0,36.0,8,22
2025-08-17 23:00:00,33.9,60,12.6,985.6,13,0.0,144,58.3,77.3,443.0,16.9,8.7,67.0,37.0,8,23
2025-08-18 00:00:00,33.6,60,10.5,985.7,30,0.0,144,59.8,84.1,455.0,18.3,8.4,58.0,51.0,8,0
2025-08-18 01:00:00,33.0,62,8.7,985.2,17,0.0,145,60.1,99.4,460.0,20.2,8.3,49.0,70.0,8,1
2025-08-18 02:00:00,32.6,63,8.6,985.0,60,0.0,146,60.3,102.2,461.0,20.8,8.1,44.0,81.0,8,2
2025-08-18 03:00:00,32.3,63,7.9,985.0,100,0.0,148,57.9,90.1,458.0,19.0,7.7,47.0,72.0,8,3
